feature_id,set_id
10131,group_km_202
10146,group_km_103
10150,group_km_92
10163,group_km_171
10170,group_km_112
10173,group_km_112
10178,group_km_112
10181,group_km_205
10186,group_km_156
10187,group_km_43
10189,group_km_99
10202,group_km_145
10204,group_km_142
10212,group_km_209
10222,group_km_233
10238,group_km_81
10249,group_km_66
10250,group_km_81
10306,group_km_148
10307,group_km_211
10309,group_km_46
10313,group_km_171
10315,group_km_147
10334,group_km_66
10337,group_km_232
10340,group_km_73
10353,group_km_156
10354,group_km_131
10355,group_km_13
10373,group_km_72
10379,group_km_112
10394,group_km_17
10401,group_km_41
10412,group_km_81
10417,group_km_181
10420,group_km_238
10426,group_km_142
10429,group_km_10
10436,group_km_106
10438,group_km_142
10460,group_km_235
10468,group_km_78
10478,group_km_41
10490,group_km_238
10495,group_km_11
10502,group_km_56
10503,group_km_232
10507,group_km_142
10513,group_km_81
10526,group_km_132
10539,group_km_131
10584,group_km_205
10612,group_km_148
10622,group_km_156
10637,group_km_131
10659,group_km_169
10705,group_km_131
10733,group_km_148
10744,group_km_32
10751,group_km_108
10752,group_km_141
10770,group_km_126
10776,group_km_11
10796,group_km_228
10804,group_km_16
10806,group_km_89
10812,group_km_40
10814,group_km_194
10815,group_km_145
10819,group_km_142
10835,group_km_92
10843,group_km_196
10866,group_km_233
10931,group_km_205
10942,group_km_149
10949,group_km_71
10953,group_km_172
10959,group_km_92
10964,group_km_61
10971,group_km_10
10974,group_km_98
10976,group_km_52
10987,group_km_120
10989,group_km_132
11011,group_km_10
11030,group_km_42
11035,group_km_42
11044,group_km_156
11062,group_km_218
11074,group_km_81
11084,group_km_219
11087,group_km_156
11091,group_km_183
11094,group_km_36
11097,group_km_198
11111,group_km_42
11119,group_km_175
11120,group_km_202
11126,group_km_165
11128,group_km_103
11129,group_km_17
11141,group_km_243
11146,group_km_123
11155,group_km_139
11157,group_km_224
11166,group_km_73
11172,group_km_140
11173,group_km_142
11200,group_km_233
11202,group_km_208
11229,group_km_171
11233,group_km_3
11243,group_km_32
11253,group_km_103
11263,group_km_64
11274,group_km_68
11276,group_km_120
11277,group_km_43
11279,group_km_78
11281,group_km_151
11293,group_km_112
11299,group_km_154
11319,group_km_15
11326,group_km_50
11329,group_km_112
11332,group_km_73
11337,group_km_82
11351,group_km_163
11357,group_km_156
