feature_id,set_id
9327,group_km_19
9345,group_km_454
9366,group_km_374
9369,group_km_752
9371,group_km_689
9375,group_km_397
9379,group_km_674
9380,group_km_322
9400,group_km_529
9424,group_km_687
9453,group_km_786
9466,group_km_798
9467,group_km_504
9506,group_km_249
9510,group_km_99
9536,group_km_289
9538,group_km_73
9540,group_km_434
9545,group_km_397
9554,group_km_727
9555,group_km_73
9559,group_km_65
9568,group_km_205
9572,group_km_692
9590,group_km_480
9594,group_km_457
9624,group_km_141
9635,group_km_168
9642,group_km_404
9647,group_km_615
9650,group_km_333
9664,group_km_786
9672,group_km_734
9690,group_km_42
9694,group_km_606
9696,group_km_606
9697,group_km_657
9702,group_km_559
9706,group_km_73
9723,group_km_649
9739,group_km_707
9740,group_km_72
9784,group_km_603
9791,group_km_170
9800,group_km_285
9818,group_km_17
9825,group_km_765
9872,group_km_714
9887,group_km_634
9900,group_km_324
9901,group_km_572
9905,group_km_73
9906,group_km_235
9912,group_km_333
9916,group_km_49
9918,group_km_322
9926,group_km_73
9927,group_km_709
9932,group_km_607
9933,group_km_365
9947,group_km_333
9963,group_km_397
9965,group_km_236
9976,group_km_89
9986,group_km_607
9993,group_km_252
9994,group_km_752
10001,group_km_204
10012,group_km_390
10013,group_km_318
10026,group_km_73
10041,group_km_19
10047,group_km_615
10050,group_km_451
10056,group_km_432
10058,group_km_81
10059,group_km_322
10075,group_km_397
10108,group_km_635
10131,group_km_490
10146,group_km_103
10150,group_km_92
10163,group_km_73
10170,group_km_396
10173,group_km_112
10178,group_km_112
10181,group_km_518
10186,group_km_653
10187,group_km_73
10189,group_km_508
10202,group_km_278
10204,group_km_147
10212,group_km_719
10222,group_km_524
10238,group_km_719
10249,group_km_283
10250,group_km_275
10306,group_km_589
10307,group_km_282
10309,group_km_453
10313,group_km_73
10315,group_km_752
10334,group_km_66
10337,group_km_258
10340,group_km_545
10353,group_km_52
10354,group_km_449
10355,group_km_73
10373,group_km_575
10379,group_km_741
10394,group_km_257
10401,group_km_73
10412,group_km_287
10417,group_km_583
10420,group_km_786
10426,group_km_694
10429,group_km_640
10436,group_km_511
10438,group_km_116
10460,group_km_397
10468,group_km_80
10478,group_km_73
10490,group_km_786
10495,group_km_73
10502,group_km_594
10503,group_km_591
10507,group_km_27
10513,group_km_81
10526,group_km_714
10539,group_km_299
10584,group_km_322
10612,group_km_544
10622,group_km_785
10637,group_km_442
10659,group_km_626
10705,group_km_449
10733,group_km_655
10744,group_km_635
10751,group_km_43
10752,group_km_747
10770,group_km_672
10776,group_km_73
10796,group_km_5
10804,group_km_342
10806,group_km_52
10812,group_km_748
10814,group_km_73
10815,group_km_73
10819,group_km_375
10835,group_km_506
10843,group_km_354
10866,group_km_397
10931,group_km_524
10942,group_km_282
10949,group_km_798
10953,group_km_786
10959,group_km_41
10964,group_km_82
10971,group_km_538
10974,group_km_267
10976,group_km_604
10987,group_km_237
10989,group_km_763
11011,group_km_258
11030,group_km_475
11035,group_km_530
11044,group_km_712
11062,group_km_235
11074,group_km_81
11084,group_km_727
11087,group_km_69
11091,group_km_434
11094,group_km_399
11097,group_km_73
11111,group_km_227
11119,group_km_213
11120,group_km_626
11126,group_km_717
11128,group_km_157
11129,group_km_106
11141,group_km_689
11146,group_km_620
11155,group_km_752
11157,group_km_777
11166,group_km_515
11172,group_km_523
11173,group_km_514
11200,group_km_397
11202,group_km_73
11229,group_km_73
11233,group_km_528
11243,group_km_451
11253,group_km_785
11263,group_km_783
11274,group_km_399
11276,group_km_583
11277,group_km_73
11279,group_km_144
11281,group_km_561
11293,group_km_112
11299,group_km_707
11319,group_km_303
11326,group_km_326
11329,group_km_112
11332,group_km_126
11337,group_km_652
11351,group_km_399
11357,group_km_204
11358,group_km_753
11370,group_km_73
11373,group_km_318
11394,group_km_120
11399,group_km_741
11404,group_km_133
11409,group_km_672
11422,group_km_683
11428,group_km_742
11430,group_km_52
11433,group_km_73
11441,group_km_755
11442,group_km_765
11444,group_km_152
11448,group_km_523
11484,group_km_698
11491,group_km_786
11494,group_km_73
11498,group_km_579
11502,group_km_366
11503,group_km_279
11515,group_km_514
11521,group_km_440
11537,group_km_762
11551,group_km_105
11555,group_km_769
11571,group_km_664
11572,group_km_73
11580,group_km_198
11584,group_km_19
11589,group_km_361
11605,group_km_48
11606,group_km_258
11610,group_km_239
11615,group_km_653
11624,group_km_210
11629,group_km_73
11633,group_km_61
11635,group_km_61
11636,group_km_61
11639,group_km_146
11658,group_km_325
11661,group_km_260
11663,group_km_410
11664,group_km_73
11679,group_km_142
11691,group_km_507
11697,group_km_746
11708,group_km_668
11732,group_km_73
11753,group_km_73
11761,group_km_349
11776,group_km_555
11783,group_km_57
11784,group_km_349
11826,group_km_565
11827,group_km_695
11867,group_km_73
11869,group_km_755
11873,group_km_19
11912,group_km_186
11915,group_km_760
11919,group_km_761
11930,group_km_557
11961,group_km_15
11963,group_km_786
11968,group_km_571
11972,group_km_196
11980,group_km_391
11989,group_km_245
12002,group_km_73
12003,group_km_349
12006,group_km_269
12010,group_km_663
12013,group_km_774
12042,group_km_741
12047,group_km_646
12048,group_km_25
12053,group_km_755
12067,group_km_791
12070,group_km_313
12078,group_km_420
12094,group_km_539
12120,group_km_451
12128,group_km_616
12137,group_km_559
12141,group_km_499
12147,group_km_299
12163,group_km_333
12168,group_km_772
12171,group_km_528
12178,group_km_258
12190,group_km_683
12194,group_km_653
12197,group_km_608
12199,group_km_597
12201,group_km_202
12202,group_km_681
12222,group_km_349
12256,group_km_727
12263,group_km_384
12264,group_km_384
12268,group_km_632
12270,group_km_632
12284,group_km_73
12305,group_km_470
12373,group_km_329
12374,group_km_760
12387,group_km_652
12405,group_km_108
12410,group_km_564
12427,group_km_260
12432,group_km_297
12433,group_km_269
12450,group_km_340
12464,group_km_695
12471,group_km_769
12478,group_km_50
12481,group_km_760
12496,group_km_709
12500,group_km_451
12501,group_km_763
12504,group_km_676
12520,group_km_466
12527,group_km_96
12528,group_km_371
12536,group_km_666
12545,group_km_760
12546,group_km_10
12557,group_km_514
12567,group_km_112
12585,group_km_92
12587,group_km_564
12608,group_km_375
12618,group_km_381
12627,group_km_757
12636,group_km_178
12640,group_km_571
12642,group_km_73
12651,group_km_274
12654,group_km_350
12674,group_km_763
12681,group_km_388
12688,group_km_58
12705,group_km_73
12717,group_km_73
12723,group_km_759
12739,group_km_488
12740,group_km_763
12745,group_km_451
12747,group_km_421
12754,group_km_684
12760,group_km_249
12782,group_km_718
12805,group_km_57
12820,group_km_576
12825,group_km_683
12828,group_km_258
12835,group_km_172
12852,group_km_65
12860,group_km_786
12868,group_km_299
12898,group_km_449
12910,group_km_291
12912,group_km_714
12917,group_km_664
12937,group_km_190
12948,group_km_752
12950,group_km_71
12954,group_km_228
12971,group_km_557
12978,group_km_13
12980,group_km_657
12982,group_km_733
12984,group_km_321
12989,group_km_762
12998,group_km_418
13008,group_km_346
13009,group_km_275
13024,group_km_451
13025,group_km_499
13033,group_km_112
13067,group_km_698
13069,group_km_55
13078,group_km_597
13081,group_km_196
13086,group_km_707
13090,group_km_220
13095,group_km_443
13120,group_km_130
13126,group_km_760
13146,group_km_734
13154,group_km_684
13161,group_km_769
13167,group_km_657
13172,group_km_73
13175,group_km_371
13195,group_km_371
13201,group_km_73
13203,group_km_397
13207,group_km_225
13211,group_km_124
13213,group_km_381
13214,group_km_73
13215,group_km_219
13216,group_km_508
13220,group_km_626
13223,group_km_168
13225,group_km_155
13237,group_km_145
13240,group_km_681
13243,group_km_765
13261,group_km_451
13275,group_km_451
13300,group_km_73
13310,group_km_73
13319,group_km_275
13322,group_km_599
13336,group_km_299
13344,group_km_635
13355,group_km_243
13376,group_km_243
13378,group_km_512
13386,group_km_73
13411,group_km_73
13426,group_km_184
13427,group_km_73
13434,group_km_123
13461,group_km_496
13462,group_km_310
13476,group_km_112
13491,group_km_73
13509,group_km_760
13512,group_km_208
13517,group_km_440
13535,group_km_564
13544,group_km_451
13547,group_km_451
13552,group_km_710
13553,group_km_250
13574,group_km_96
13584,group_km_438
13602,group_km_339
13604,group_km_132
13609,group_km_182
13610,group_km_73
13611,group_km_375
13628,group_km_122
13642,group_km_381
13643,group_km_213
13723,group_km_68
13725,group_km_52
13742,group_km_720
13745,group_km_451
13753,group_km_718
13754,group_km_14
13757,group_km_731
13762,group_km_423
13763,group_km_73
13767,group_km_73
13779,group_km_743
13780,group_km_73
13792,group_km_255
13819,group_km_73
13831,group_km_438
13838,group_km_672
13862,group_km_243
13867,group_km_22
13870,group_km_672
13875,group_km_48
13876,group_km_599
13895,group_km_501
13920,group_km_600
13929,group_km_718
13931,group_km_564
13942,group_km_484
13950,group_km_73
13955,group_km_151
13957,group_km_197
13959,group_km_564
13962,group_km_357
13964,group_km_73
13972,group_km_73
13973,group_km_489
13982,group_km_622
13985,group_km_209
13987,group_km_599
13990,group_km_503
13991,group_km_213
14012,group_km_464
14020,group_km_73
14028,group_km_482
14029,group_km_381
14036,group_km_536
14042,group_km_73
14049,group_km_172
14052,group_km_733
14056,group_km_736
14066,group_km_73
14076,group_km_346
14080,group_km_720
14085,group_km_415
14094,group_km_718
14105,group_km_73
14111,group_km_73
14118,group_km_394
14129,group_km_73
14132,group_km_651
14144,group_km_73
14150,group_km_29
14152,group_km_73
14155,group_km_718
14159,group_km_280
14172,group_km_212
14173,group_km_73
14174,group_km_73
14176,group_km_765
14179,group_km_212
14183,group_km_739
14192,group_km_73
14197,group_km_73
14201,group_km_73
14203,group_km_371
14233,group_km_73
14251,group_km_434
14263,group_km_73
14284,group_km_677
14285,group_km_685
14289,group_km_784
14306,group_km_718
14309,group_km_73
14310,group_km_762
14318,group_km_733
14341,group_km_595
14353,group_km_744
14367,group_km_144
14381,group_km_73
14384,group_km_259
14385,group_km_259
14400,group_km_653
14402,group_km_445
14406,group_km_550
14409,group_km_787
14419,group_km_419
14423,group_km_370
14426,group_km_685
14443,group_km_718
14459,group_km_380
14472,group_km_73
14479,group_km_244
14484,group_km_440
14508,group_km_213
14562,group_km_52
14577,group_km_514
14582,group_km_73
14583,group_km_73
14598,group_km_566
14611,group_km_796
14612,group_km_760
14625,group_km_279
14638,group_km_11
14640,group_km_322
14644,group_km_714
14662,group_km_399
14665,group_km_718
14666,group_km_622
14669,group_km_718
14678,group_km_73
14679,group_km_272
14690,group_km_272
14698,group_km_762
14701,group_km_167
14703,group_km_172
14706,group_km_776
14737,group_km_763
14753,group_km_456
14760,group_km_451
14764,group_km_307
14765,group_km_451
14768,group_km_73
14773,group_km_776
14787,group_km_279
14792,group_km_63
14800,group_km_48
14803,group_km_451
14809,group_km_353
14813,group_km_765
14827,group_km_523
14833,group_km_568
14834,group_km_472
14836,group_km_73
14840,group_km_742
14848,group_km_73
14861,group_km_413
14872,group_km_269
14879,group_km_73
14884,group_km_179
14902,group_km_718
14920,group_km_451
14922,group_km_718
14925,group_km_672
14932,group_km_16
14935,group_km_327
14937,group_km_73
14946,group_km_149
14947,group_km_556
14949,group_km_73
14950,group_km_451
14955,group_km_308
14957,group_km_248
14964,group_km_73
14971,group_km_564
14973,group_km_718
14976,group_km_73
14982,group_km_231
14985,group_km_73
14990,group_km_117
14995,group_km_163
14997,group_km_343
14998,group_km_212
15002,group_km_242
15004,group_km_73
15005,group_km_73
15008,group_km_73
15016,group_km_450
15026,group_km_510
15028,group_km_455
15030,group_km_177
15034,group_km_720
15035,group_km_145
15037,group_km_73
15038,group_km_54
15042,group_km_231
15047,group_km_727
15051,group_km_73
15057,group_km_512
15060,group_km_242
15062,group_km_40
15066,group_km_569
15077,group_km_213
15078,group_km_73
15079,group_km_73
15080,group_km_73
15082,group_km_37
15086,group_km_48
15093,group_km_112
15099,group_km_385
15120,group_km_73
15133,group_km_401
15146,group_km_332
15153,group_km_775
15193,group_km_209
15195,group_km_16
15196,group_km_73
15197,group_km_152
15199,group_km_399
15209,group_km_242
15212,group_km_73
15221,group_km_564
15222,group_km_222
15226,group_km_569
15240,group_km_177
15246,group_km_231
15265,group_km_40
15280,group_km_370
15286,group_km_273
15289,group_km_73
15295,group_km_564
15307,group_km_792
15309,group_km_73
15314,group_km_73
15318,group_km_73
15326,group_km_796
15329,group_km_525
15330,group_km_73
15342,group_km_73
15345,group_km_177
15348,group_km_73
15351,group_km_73
15352,group_km_108
15358,group_km_171
15364,group_km_379
15370,group_km_653
15374,group_km_85
15376,group_km_73
15380,group_km_469
15388,group_km_665
15390,group_km_399
15392,group_km_261
15398,group_km_427
15405,group_km_317
